CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerType,Cluster,Segment,DBSCAN_Cluster,Churn
12679.0,59,48,1113.02,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12680.0,1,53,880.81,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12681.0,15,1424,29834.76,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
12682.0,4,989,22950.22,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
12683.0,4,487,11633.7,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12684.0,8,105,2283.63,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12685.0,28,157,2863.08,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
12686.0,372,7,89.14,2,1,1,211,Regular,1,Loyal Customers,0,1
12687.0,481,126,2138.91,1,4,4,144,Regular,1,Loyal Customers,0,1
12688.0,114,171,4873.81,3,4,5,345,Regular,2,At Risk Customers,0,1
12689.0,26,72,1247.61,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
12690.0,206,16,389.01,2,1,2,212,Regular,2,At Risk Customers,0,1
12691.0,28,39,1170.4,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12692.0,637,13,110.95,1,1,1,111,Regular,1,Loyal Customers,0,1
12693.0,127,79,1703.02,3,4,4,344,Regular,2,At Risk Customers,0,1
12694.0,70,83,1843.35,3,4,4,344,Regular,2,At Risk Customers,0,0
12695.0,7,59,1407.12,5,3,4,534,Loyal Customer,2,At Risk Customers,0,0
12696.0,435,49,851.91,1,3,3,133,Regular,1,Loyal Customers,0,1
12697.0,29,41,957.59,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12698.0,590,16,339.75,1,1,2,112,Regular,1,Loyal Customers,0,1
12699.0,418,41,638.11,1,3,3,133,Regular,1,Loyal Customers,0,1
12700.0,8,268,4939.99,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12701.0,80,147,2446.41,3,4,4,344,Regular,2,At Risk Customers,0,0
12702.0,20,12,219.0,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
12703.0,71,74,1006.53,3,3,3,333,Regular,2,At Risk Customers,0,0
12704.0,7,88,2340.84,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12705.0,15,599,11762.1,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12707.0,292,33,603.42,2,2,2,222,Regular,1,Loyal Customers,0,1
12708.0,30,296,5117.66,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12709.0,15,490,30291.76,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
12710.0,97,77,1149.02,3,4,3,343,Regular,2,At Risk Customers,0,1
12711.0,612,60,1339.05,1,3,4,134,Regular,1,Loyal Customers,0,1
12712.0,29,256,6723.03,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12713.0,1,38,848.55,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12714.0,9,696,14093.71,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
12715.0,106,20,343.36,3,2,2,322,Regular,2,At Risk Customers,0,1
12716.0,4,69,1053.49,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12717.0,151,71,1308.91,3,3,4,334,Regular,2,At Risk Customers,0,1
12718.0,71,19,238.25,3,2,1,321,Regular,2,At Risk Customers,0,0
12719.0,5,39,644.95,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12720.0,3,479,7787.28,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12721.0,32,239,4013.08,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12722.0,85,53,997.63,3,3,3,333,Regular,2,At Risk Customers,0,0
12723.0,4,69,725.07,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12724.0,5,129,2317.52,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12725.0,371,106,2266.76,2,4,4,244,Regular,1,Loyal Customers,0,1
12726.0,28,179,4014.6,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12727.0,11,203,5679.53,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12728.0,71,61,1070.17,3,3,3,333,Regular,2,At Risk Customers,0,0
12729.0,114,26,453.01,3,2,2,322,Regular,2,At Risk Customers,0,1
12730.0,522,47,829.25,1,3,3,133,Regular,1,Loyal Customers,0,1
12731.0,24,393,25775.71,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12732.0,180,12,236.26,3,1,1,311,Regular,2,At Risk Customers,0,1
12733.0,234,157,2424.87,2,4,4,244,Regular,2,At Risk Customers,0,1
12734.0,353,19,639.65,2,2,3,223,Regular,1,Loyal Customers,0,1
12735.0,315,43,779.5699999999999,2,3,3,233,Regular,1,Loyal Customers,0,1
12736.0,333,4,234.0,2,1,1,211,Regular,1,Loyal Customers,0,1
12737.0,499,2,3710.5,1,1,5,115,Regular,1,Loyal Customers,0,1
12738.0,372,11,155.35,2,1,1,211,Regular,1,Loyal Customers,0,1
12739.0,78,89,2726.73,3,4,4,344,Regular,2,At Risk Customers,0,0
12740.0,64,27,427.6,3,2,2,322,Regular,2,At Risk Customers,0,0
12741.0,529,16,406.07,1,1,2,112,Regular,1,Loyal Customers,0,1
12742.0,626,67,1201.52,1,3,3,133,Regular,1,Loyal Customers,0,1
12743.0,134,131,540.13,3,4,2,342,Regular,2,At Risk Customers,0,1
12744.0,52,339,25317.06,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12745.0,487,23,925.41,1,2,3,123,Regular,1,Loyal Customers,0,1
12746.0,541,17,254.55,1,2,1,121,Regular,1,Loyal Customers,0,1
12747.0,2,249,8898.48,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12748.0,1,6585,53539.64,5,5,5,555,Loyal Customer,0,VIP Customers,-1,0
12749.0,4,338,6897.36,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12750.0,129,15,275.88,3,1,1,311,Regular,2,At Risk Customers,0,1
12751.0,445,62,268.27,1,3,1,131,Regular,1,Loyal Customers,0,1
12752.0,81,53,4366.78,3,3,5,335,Regular,2,At Risk Customers,0,0
12753.0,23,197,21429.39,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12754.0,236,63,3010.74,2,3,5,235,Regular,2,At Risk Customers,0,1
12755.0,281,63,5236.26,2,3,5,235,Regular,1,Loyal Customers,0,1
12756.0,87,4,112.08,3,1,1,311,Regular,2,At Risk Customers,0,0
12757.0,16,364,7834.650000000001,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12758.0,117,313,9903.24,3,5,5,355,Regular,2,At Risk Customers,0,1
12759.0,52,302,5020.74,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12760.0,456,21,347.8,1,2,2,122,Regular,1,Loyal Customers,0,1
12761.0,458,27,782.95,1,2,3,123,Regular,1,Loyal Customers,0,1
12762.0,8,69,1898.52,5,3,4,534,Loyal Customer,2,At Risk Customers,0,0
12763.0,138,18,494.08,3,2,2,322,Regular,2,At Risk Customers,0,1
12764.0,317,45,1693.88,2,3,4,234,Regular,1,Loyal Customers,0,1
12765.0,472,68,1404.58,1,3,4,134,Regular,1,Loyal Customers,0,1
12766.0,4,402,8918.99,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12767.0,376,43,949.82,2,3,3,233,Regular,1,Loyal Customers,0,1
12768.0,451,10,168.69,1,1,1,111,Regular,1,Loyal Customers,0,1
12769.0,239,32,1143.6,2,2,3,223,Regular,2,At Risk Customers,0,1
12770.0,211,28,3246.45,2,2,5,225,Regular,2,At Risk Customers,0,1
12771.0,486,15,282.3,1,1,1,111,Regular,1,Loyal Customers,0,1
12772.0,60,55,892.47,3,3,3,333,Regular,2,At Risk Customers,0,0
12773.0,564,6,124.25,1,1,1,111,Regular,1,Loyal Customers,0,1
12774.0,536,6,98.7,1,1,1,111,Regular,1,Loyal Customers,0,1
12775.0,17,81,1686.12,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12776.0,668,4,55.5,1,1,1,111,Regular,1,Loyal Customers,0,1
12777.0,458,26,519.45,1,2,2,122,Regular,1,Loyal Customers,0,1
12778.0,20,114,1775.68,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
12779.0,38,269,6474.11,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12780.0,599,20,337.4,1,2,2,122,Regular,1,Loyal Customers,0,1
12781.0,64,25,826.74,3,2,3,323,Regular,2,At Risk Customers,0,0
12782.0,5,227,4618.24,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12783.0,2,84,2225.91,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12784.0,9,129,1763.15,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12785.0,364,56,1100.4,2,3,3,233,Regular,1,Loyal Customers,0,1
12786.0,610,18,728.5000000000001,1,2,3,123,Regular,1,Loyal Customers,0,1
12787.0,10,44,862.1800000000001,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12788.0,463,26,444.9,1,2,2,122,Regular,1,Loyal Customers,0,1
12789.0,65,8,273.35,3,1,1,311,Regular,2,At Risk Customers,0,0
12790.0,192,37,591.85,2,2,2,222,Regular,2,At Risk Customers,0,1
12791.0,374,28,863.51,2,2,3,223,Regular,1,Loyal Customers,0,1
12792.0,257,47,827.01,2,3,3,233,Regular,2,At Risk Customers,0,1
12793.0,335,44,885.53,2,3,3,233,Regular,1,Loyal Customers,0,1
12794.0,53,45,860.41,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12795.0,19,14,430.48,5,1,2,512,Loyal Customer,2,At Risk Customers,0,0
12796.0,628,7,381.0,1,1,2,112,Regular,1,Loyal Customers,0,1
12797.0,366,30,552.08,2,2,2,222,Regular,1,Loyal Customers,0,1
12798.0,10,33,8510.93,5,2,5,525,Loyal Customer,2,At Risk Customers,0,0
12799.0,529,15,219.35,1,1,1,111,Regular,1,Loyal Customers,0,1
12800.0,470,34,584.25,1,2,2,122,Regular,1,Loyal Customers,0,1
12801.0,501,50,1071.82,1,3,3,133,Regular,1,Loyal Customers,0,1
12802.0,187,138,2416.42,3,4,4,344,Regular,2,At Risk Customers,0,1
12803.0,393,55,1092.81,2,3,3,233,Regular,1,Loyal Customers,0,1
12804.0,466,66,325.37,1,3,2,132,Regular,1,Loyal Customers,0,1
12805.0,382,58,1434.95,2,3,4,234,Regular,1,Loyal Customers,0,1
12806.0,435,67,2878.96,1,3,4,134,Regular,1,Loyal Customers,0,1
12807.0,383,16,330.35,2,1,2,212,Regular,1,Loyal Customers,0,1
12808.0,37,47,776.7,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12809.0,178,81,1755.94,3,4,4,344,Regular,2,At Risk Customers,0,1
12810.0,535,32,534.99,1,2,2,122,Regular,1,Loyal Customers,0,1
12811.0,261,56,1033.9,2,3,3,233,Regular,2,At Risk Customers,0,1
12812.0,45,15,229.64,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
12813.0,502,45,1687.8,1,3,4,134,Regular,1,Loyal Customers,0,1
12814.0,102,2,125.92,3,1,1,311,Regular,2,At Risk Customers,0,1
12815.0,148,47,1063.46,3,3,3,333,Regular,2,At Risk Customers,0,1
12816.0,96,29,572.2,3,2,2,322,Regular,2,At Risk Customers,0,1
12817.0,281,25,690.98,2,2,3,223,Regular,1,Loyal Customers,0,1
12818.0,262,14,1542.08,2,1,4,214,Regular,2,At Risk Customers,0,1
12819.0,458,19,540.52,1,2,2,122,Regular,1,Loyal Customers,0,1
12820.0,3,159,2689.52,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12821.0,214,13,220.8,2,1,1,211,Regular,2,At Risk Customers,0,1
12822.0,71,46,948.88,3,3,3,333,Regular,2,At Risk Customers,0,0
12823.0,75,18,6501.5,3,2,5,325,Regular,2,At Risk Customers,0,0
12824.0,60,25,397.12,3,2,2,322,Regular,2,At Risk Customers,0,0
12825.0,521,24,518.63,1,2,2,122,Regular,1,Loyal Customers,0,1
12826.0,3,157,2800.75,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12827.0,6,25,430.15,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
12828.0,3,56,1018.71,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12829.0,337,19,385.3,2,2,2,222,Regular,1,Loyal Customers,0,1
12830.0,38,38,6814.64,4,3,5,435,Loyal Customer,2,At Risk Customers,0,0
12831.0,262,22,451.11,2,2,2,222,Regular,2,At Risk Customers,0,1
12832.0,32,27,383.03,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
12833.0,145,24,417.38,3,2,2,322,Regular,2,At Risk Customers,0,1
12834.0,283,18,312.38,2,2,2,222,Regular,1,Loyal Customers,0,1
12835.0,428,615,5996.83,1,5,5,155,Regular,1,Loyal Customers,0,1
12836.0,59,411,6559.7300000000005,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12837.0,173,88,662.66,3,4,3,343,Regular,2,At Risk Customers,0,1
12838.0,34,356,2975.91,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12839.0,3,554,9669.12,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12840.0,144,176,4041.97,3,5,5,355,Regular,2,At Risk Customers,0,1
12841.0,5,644,6958.2,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12842.0,70,48,1917.99,3,3,4,334,Regular,2,At Risk Customers,0,0
12843.0,66,219,6583.36,3,5,5,355,Regular,2,At Risk Customers,0,0
12844.0,29,103,648.6,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
12845.0,267,27,354.09000000000003,2,2,2,222,Regular,1,Loyal Customers,0,1
12846.0,682,1,15.58,1,1,1,111,Regular,1,Loyal Customers,0,1
12847.0,22,119,1609.0,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
12848.0,676,16,208.0,1,1,1,111,Regular,1,Loyal Customers,0,1
12849.0,31,144,3042.4700000000003,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
12850.0,446,2,330.0,1,1,2,112,Regular,1,Loyal Customers,0,1
12851.0,97,77,280.76,3,4,1,341,Regular,2,At Risk Customers,0,1
12852.0,295,17,311.55,2,2,2,222,Regular,1,Loyal Customers,0,1
12853.0,135,148,3907.5,3,4,5,345,Regular,2,At Risk Customers,0,1
12854.0,79,261,2970.9700000000003,3,5,5,355,Regular,2,At Risk Customers,0,0
12855.0,373,67,612.84,2,3,3,233,Regular,1,Loyal Customers,0,1
12856.0,8,311,2170.78,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
12857.0,211,121,3688.0,2,4,5,245,Regular,2,At Risk Customers,0,1
12858.0,383,37,147.27,2,2,1,221,Regular,1,Loyal Customers,0,1
12859.0,459,21,575.1,1,2,2,122,Regular,1,Loyal Customers,0,1
12860.0,693,16,54.22,1,1,1,111,Regular,1,Loyal Customers,0,1
12861.0,620,4,68.25,1,1,1,111,Regular,1,Loyal Customers,0,1
12862.0,426,131,984.62,1,4,3,143,Regular,1,Loyal Customers,0,1
12863.0,52,48,2792.55,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
12864.0,138,7,299.57,3,1,2,312,Regular,2,At Risk Customers,0,1
12865.0,26,195,3323.4700000000003,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12866.0,283,63,1227.35,2,3,4,234,Regular,1,Loyal Customers,0,1
12867.0,26,1050,7829.26,4,5,5,455,Loyal Customer,0,VIP Customers,0,0
12868.0,186,134,2043.76,3,4,4,344,Regular,2,At Risk Customers,0,1
12869.0,682,37,337.67,1,2,2,122,Regular,1,Loyal Customers,0,1
12870.0,375,93,1676.95,2,4,4,244,Regular,1,Loyal Customers,0,1
12871.0,84,18,744.02,3,2,3,323,Regular,2,At Risk Customers,0,0
12872.0,327,394,3283.96,2,5,5,255,Regular,1,Loyal Customers,0,1
12873.0,282,35,2027.3,2,2,4,224,Regular,1,Loyal Customers,0,1
12874.0,385,48,948.42,2,3,3,233,Regular,1,Loyal Customers,0,1
12875.0,143,8,1356.9900000000002,3,1,4,314,Regular,2,At Risk Customers,0,1
12876.0,58,170,4081.79,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
12877.0,4,274,2942.14,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12878.0,236,47,854.99,2,3,3,233,Regular,2,At Risk Customers,0,1
12879.0,45,10,573.22,4,1,2,412,Loyal Customer,2,At Risk Customers,0,0
12880.0,382,36,640.13,2,2,3,223,Regular,1,Loyal Customers,0,1
12881.0,276,7,298.0,2,1,2,212,Regular,1,Loyal Customers,0,1
12882.0,9,13,1463.04,5,1,4,514,Loyal Customer,2,At Risk Customers,0,0
12883.0,25,42,703.47,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12884.0,88,7,309.05,3,1,2,312,Regular,2,At Risk Customers,0,0
12885.0,63,71,1175.22,3,3,3,333,Regular,2,At Risk Customers,0,0
12886.0,68,82,1378.4,3,4,4,344,Regular,2,At Risk Customers,0,0
12887.0,384,13,222.4,2,1,1,211,Regular,1,Loyal Customers,0,1
12888.0,214,5,354.12,2,1,2,212,Regular,2,At Risk Customers,0,1
12889.0,381,25,385.46,2,2,2,222,Regular,1,Loyal Customers,0,1
12890.0,24,135,706.02,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
12891.0,186,11,840.5,3,1,3,313,Regular,2,At Risk Customers,0,1
12892.0,397,18,263.38,2,2,1,221,Regular,1,Loyal Customers,0,1
12893.0,31,31,176.55,4,2,1,421,Loyal Customer,2,At Risk Customers,0,0
12894.0,575,21,157.35,1,2,1,121,Regular,1,Loyal Customers,0,1
12895.0,42,22,372.8,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
12897.0,205,14,514.25,2,1,2,212,Regular,2,At Risk Customers,0,1
12898.0,464,27,296.21,1,2,2,122,Regular,1,Loyal Customers,0,1
12899.0,414,17,366.4,1,2,2,122,Regular,1,Loyal Customers,0,1
12900.0,422,13,340.33000000000004,1,1,2,112,Regular,1,Loyal Customers,0,1
12901.0,9,116,17654.54,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
12902.0,265,10,138.68,2,1,1,211,Regular,1,Loyal Customers,0,1
12903.0,429,41,833.5300000000001,1,3,3,133,Regular,1,Loyal Customers,0,1
12904.0,18,71,496.06,5,3,2,532,Loyal Customer,2,At Risk Customers,0,0
12905.0,577,54,1018.42,1,3,3,133,Regular,1,Loyal Customers,0,1
12906.0,12,63,2919.81,5,3,5,535,Loyal Customer,2,At Risk Customers,0,0
12907.0,396,25,508.91,2,2,2,222,Regular,1,Loyal Customers,0,1
12908.0,176,5,1776.0,3,1,4,314,Regular,2,At Risk Customers,0,1
12909.0,40,158,3103.19,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
12910.0,23,137,5796.52,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
12911.0,552,236,1651.72,1,5,4,154,Regular,1,Loyal Customers,0,1
12912.0,3,24,1662.3,5,2,4,524,Loyal Customer,2,At Risk Customers,0,0
12913.0,5,92,6283.24,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
12914.0,401,9,223.98,2,1,1,211,Regular,1,Loyal Customers,0,1
12915.0,149,60,975.1,3,3,3,333,Regular,2,At Risk Customers,0,1
12916.0,139,172,4479.73,3,4,5,345,Regular,2,At Risk Customers,0,1
12917.0,128,50,4359.2,3,3,5,335,Regular,2,At Risk Customers,0,1
12918.0,626,1,10953.5,1,1,5,115,Regular,1,Loyal Customers,0,1
12919.0,8,50,1335.19,5,3,4,534,Loyal Customer,2,At Risk Customers,0,0
12920.0,17,59,486.64,5,3,2,532,Loyal Customer,2,At Risk Customers,0,0
12921.0,9,1499,35233.24,5,5,5,555,Loyal Customer,0,VIP Customers,-1,0
12922.0,161,28,405.38,3,2,2,322,Regular,2,At Risk Customers,0,1
12923.0,64,60,770.42,3,3,3,333,Regular,2,At Risk Customers,0,0
12924.0,88,74,2469.4,3,3,4,334,Regular,2,At Risk Customers,0,0
12925.0,5,50,729.33,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12926.0,411,262,1523.97,1,5,4,154,Regular,1,Loyal Customers,0,1
12927.0,395,11,197.31,2,1,1,211,Regular,1,Loyal Customers,0,1
12928.0,35,179,4304.89,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
12929.0,312,8,117.85,2,1,1,211,Regular,1,Loyal Customers,0,1
12930.0,78,25,415.8,3,2,2,322,Regular,2,At Risk Customers,0,0
12931.0,22,218,92347.34,4,5,5,455,Loyal Customer,0,VIP Customers,-1,0
12932.0,539,95,1698.56,1,4,4,144,Regular,1,Loyal Customers,0,1
12933.0,24,289,1636.63,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
12934.0,737,2,181.65,1,1,1,111,Regular,1,Loyal Customers,0,1
12935.0,2,254,4243.86,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12936.0,17,62,1063.9,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12937.0,15,217,3097.61,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12938.0,26,9,114.14,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
12939.0,64,86,25264.8,3,4,5,345,Regular,2,At Risk Customers,0,0
12940.0,55,96,899.69,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
12941.0,724,27,377.49,1,2,2,122,Regular,1,Loyal Customers,0,1
12942.0,131,70,675.6,3,3,3,333,Regular,2,At Risk Customers,0,1
12943.0,558,25,496.5,1,2,2,122,Regular,1,Loyal Customers,0,1
12944.0,36,30,604.51,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
12945.0,288,51,900.11,2,3,3,233,Regular,1,Loyal Customers,0,1
12946.0,437,20,324.45,1,2,2,122,Regular,1,Loyal Customers,0,1
12947.0,144,97,1603.99,3,4,4,344,Regular,2,At Risk Customers,0,1
12948.0,16,125,2317.43,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12949.0,31,715,15526.7,4,5,5,455,Loyal Customer,0,VIP Customers,0,0
12950.0,2,23,1843.0,5,2,4,524,Loyal Customer,2,At Risk Customers,0,0
12951.0,9,194,3213.7200000000003,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12952.0,6,79,1387.79,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12953.0,10,48,828.8100000000001,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12954.0,639,10,162.45,1,1,1,111,Regular,1,Loyal Customers,0,1
12955.0,1,180,4757.16,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12956.0,306,42,521.89,2,3,2,232,Regular,1,Loyal Customers,0,1
12957.0,10,490,8706.97,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12958.0,400,49,467.34,2,3,2,232,Regular,1,Loyal Customers,0,1
12959.0,484,8,150.95,1,1,1,111,Regular,1,Loyal Customers,0,1
12960.0,414,70,1322.0700000000002,1,3,4,134,Regular,1,Loyal Customers,0,1
12961.0,379,40,211.99,2,3,1,231,Regular,1,Loyal Customers,0,1
12962.0,7,16,266.39,5,1,1,511,Loyal Customer,2,At Risk Customers,0,0
12963.0,8,174,3235.79,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12964.0,437,26,132.24,1,2,1,121,Regular,1,Loyal Customers,0,1
12965.0,89,108,769.8100000000001,3,4,3,343,Regular,2,At Risk Customers,0,0
12966.0,10,10,160.18,5,1,1,511,Loyal Customer,2,At Risk Customers,0,0
12967.0,358,65,2938.52,2,3,5,235,Regular,1,Loyal Customers,0,1
12968.0,112,5,135.95,3,1,1,311,Regular,2,At Risk Customers,0,1
12969.0,603,5,122.45,1,1,1,111,Regular,1,Loyal Customers,0,1
12970.0,7,345,1453.6,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
12971.0,4,407,15704.6,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
12972.0,414,77,1161.2,1,4,3,143,Regular,1,Loyal Customers,0,1
12973.0,414,6,385.55,1,1,2,112,Regular,1,Loyal Customers,0,1
12974.0,198,32,408.95,2,2,2,222,Regular,2,At Risk Customers,0,1
12975.0,437,112,2100.09,1,4,4,144,Regular,1,Loyal Customers,0,1
12976.0,212,154,3156.38,2,4,5,245,Regular,2,At Risk Customers,0,1
12977.0,156,58,513.88,3,3,2,332,Regular,2,At Risk Customers,0,1
12978.0,385,163,2502.82,2,4,4,244,Regular,1,Loyal Customers,0,1
12979.0,729,56,517.7,1,3,2,132,Regular,1,Loyal Customers,0,1
12980.0,158,52,16245.78,3,3,5,335,Regular,2,At Risk Customers,0,1
12981.0,30,20,372.22,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
12982.0,243,178,2744.81,2,5,4,254,Regular,2,At Risk Customers,0,1
12983.0,598,30,490.08,1,2,2,122,Regular,1,Loyal Customers,0,1
12984.0,19,4,97.5,5,1,1,511,Loyal Customer,2,At Risk Customers,0,0
12985.0,1,76,1239.38,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
12986.0,429,102,2729.84,1,4,4,144,Regular,1,Loyal Customers,0,1
12987.0,74,66,1312.21,3,3,4,334,Regular,2,At Risk Customers,0,0
12988.0,292,83,505.82,2,4,2,242,Regular,1,Loyal Customers,0,1
12989.0,3,97,13551.75,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
12990.0,31,27,955.5,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
12991.0,23,45,764.82,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
12992.0,725,6,93.35,1,1,1,111,Regular,1,Loyal Customers,0,1
12993.0,23,76,1259.63,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
12994.0,4,61,974.42,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
12995.0,85,3,211.32,3,1,1,311,Regular,2,At Risk Customers,0,0
12996.0,376,22,355.5,2,2,2,222,Regular,1,Loyal Customers,0,1
12997.0,22,107,2110.91,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
12998.0,493,58,920.08,1,3,3,133,Regular,1,Loyal Customers,0,1
12999.0,196,28,455.88,2,2,2,222,Regular,2,At Risk Customers,0,1
13000.0,107,62,1032.5,3,3,3,333,Regular,2,At Risk Customers,0,1
13001.0,4,1015,24042.65,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
13002.0,318,23,414.13,2,2,2,222,Regular,1,Loyal Customers,0,1
13003.0,106,6,149.05,3,1,1,311,Regular,2,At Risk Customers,0,1
13004.0,12,815,11650.85,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
13005.0,174,56,999.68,3,3,3,333,Regular,2,At Risk Customers,0,1
13006.0,56,4,81.57,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
13007.0,580,11,175.25,1,1,1,111,Regular,1,Loyal Customers,0,1
13008.0,323,35,612.13,2,2,3,223,Regular,1,Loyal Customers,0,1
13009.0,673,4,234.0,1,1,1,111,Regular,1,Loyal Customers,0,1
13010.0,374,12,330.12,2,1,2,212,Regular,1,Loyal Customers,0,1
13011.0,372,3,50.55,2,1,1,211,Regular,1,Loyal Customers,0,1
